,Unnamed: 0,hostname,pl_mass (Mj),pl_mass_max,pl_mass_min,pl_mass_limflag,pl_orb_period,pl_orb_per_max,pl_orb_per_min,pl_orb_per_limflag,pl_semImjr_axis,pl_semImjr_axis_max,pl_semImjr_axis_min,pl_semImjr_axisax_limflag,[Fe/H]
3939,3939,Kepler-665,0.0229,,,0.0,16.01310205,4.308e-05,-4.308e-05,0,0.1148,,,0.0,-0.03
3940,3940,Kepler-666,0.02,,,0.0,4.49876092,1.769e-05,-1.769e-05,0,0.0542,,,0.0,0.01
3941,3941,Kepler-667,0.0632,,,0.0,41.43962808,8.183e-05,-8.183e-05,0,0.2288,,,0.0,0.15
3942,3942,Kepler-668,0.0244,,,0.0,8.35390639,1.695e-05,-1.695e-05,0,0.0768,,,0.0,-0.06
3943,3943,Kepler-669,0.0655,,,0.0,4.12554687,3.1e-06,-3.1e-06,0,0.0529,,,0.0,0.14
3944,3944,Kepler-67,0.0282,,,0.0,15.7259,0.00011,-0.00011,0,0.1171,0.0015,-0.0015,0.0,0.13
3946,3946,Kepler-671,0.0242,,,0.0,4.28095859,6.48e-06,-6.48e-06,0,0.0503,,,0.0,0.08
3947,3947,Kepler-672,0.0214,,,0.0,38.3774623,0.0001555,-0.0001555,0,0.2163,,,0.0,-0.01
3948,3948,Kepler-673,0.11,,,0.0,3.72873109,9.3e-07,-9.3e-07,0,0.0455,,,0.0,0.0
3949,3949,Kepler-674,0.011,,,0.0,2.24338185,2.72e-06,-2.72e-06,0,0.028,,,0.0,-0.27
3950,3950,Kepler-675,0.0205,,,0.0,2.33743801,2.07e-06,-2.07e-06,0,0.0325,,,0.0,-0.05
3951,3951,Kepler-676,0.0298,,,0.0,11.59822172,1.399e-05,-1.399e-05,0,0.0798,,,0.0,-0.02
3952,3952,Kepler-677,0.0786,,,0.0,6.57531678,3.69e-06,-3.69e-06,0,0.067,,,0.0,0.06
3953,3953,Kepler-678,0.0728,,,0.0,7.27503724,4.27e-06,-4.27e-06,0,0.0732,,,0.0,0.07
3954,3954,Kepler-679,0.0293,,,0.0,12.39358604,3.829e-05,-3.829e-05,0,0.0983,,,0.0,-0.09
3955,3955,Kepler-68,0.02527,0.00211,-0.00211,0.0,5.39875259,5.2e-07,-5.2e-07,0,0.06135,0.00043,-0.00043,0.0,0.2
3956,3956,Kepler-68,0.00409,,,1.0,9.605027,1.3e-05,-1.3e-05,0,0.09008,0.00063,-0.00063,0.0,0.2
3958,3958,Kepler-68,0.272,0.032,-0.032,0.0,3455.0,348.0,-169.0,0,4.6,0.32,-0.16,0.0,0.2
3959,3959,Kepler-680,0.0203,,,0.0,3.68992629,9.43e-06,-9.43e-06,0,0.0469,,,0.0,0.13
3960,3960,Kepler-681,0.0305,,,0.0,26.39435646,6.078e-05,-6.078e-05,0,0.1635,,,0.0,-0.04
3961,3961,Kepler-682,0.134,,,0.0,12.61190667,6.46e-06,-6.46e-06,0,0.1058,,,0.0,-0.05
3962,3962,Kepler-683,0.0143,,,0.0,2.53918318,5.11e-06,-5.11e-06,0,0.0355,,,0.0,-0.03
3963,3963,Kepler-684,0.0354,,,0.0,6.77030201,8.86e-06,-8.86e-06,0,0.064,,,0.0,-0.11
3964,3964,Kepler-685,0.248,,,0.0,1.6255222,1.5e-07,-1.5e-07,0,0.0265,,,0.0,0.15
3966,3966,Kepler-687,0.0383,,,0.0,20.50586978,2.828e-05,-2.828e-05,0,0.1326,,,0.0,-0.04
3967,3967,Kepler-688,0.216,,,0.0,3.89593684,8e-07,-8e-07,0,0.046,,,0.0,0.02
3968,3968,Kepler-689,0.0274,,,0.0,22.36656079,9.811e-05,-9.811e-05,0,0.1449,,,0.0,-0.01
3969,3969,Kepler-69,0.0178,,,0.0,13.722341,3.5e-05,-3.6e-05,0,0.094,0.023,-0.016,0.0,-0.22
3970,3970,Kepler-69,0.0112,,,0.0,242.4613,0.0059,-0.0064,0,0.64,0.15,-0.11,0.0,-0.22
3971,3971,Kepler-690,0.0933,,,0.0,7.74809437,7.63e-06,-7.63e-06,0,0.081,,,0.0,0.19
3972,3972,Kepler-691,0.0158,,,0.0,8.114379,1.125e-05,-1.125e-05,0,0.0649,,,0.0,0.04
3973,3973,Kepler-692,0.031,,,0.0,21.81293494,7.14e-05,-7.14e-05,0,0.1495,,,0.0,-0.01
3974,3974,Kepler-693,0.232,,,0.0,15.37563332,1.072e-05,-1.072e-05,0,0.1121,,,0.0,-0.1
3975,3975,Kepler-694,0.0259,,,0.0,6.36584161,8.1e-06,-8.1e-06,0,0.0659,,,0.0,0.0
3976,3976,Kepler-695,0.196,,,0.0,3.04033042,3e-07,-3e-07,0,0.0374,,,0.0,-0.01
3977,3977,Kepler-696,0.0984,,,0.0,4.19042557,1.6e-06,-1.6e-06,0,0.0535,,,0.0,0.07
3978,3978,Kepler-697,0.0502,,,0.0,3.70987065,3.05e-06,-3.05e-06,0,0.0471,,,0.0,-0.01
3979,3979,Kepler-698,0.0413,,,0.0,16.32976218,3.512e-05,-3.512e-05,0,0.1255,,,0.0,-0.03
3981,3981,Kepler-700,0.0944,,,0.0,80.8720639,0.0001727,-0.0001727,0,0.3577,,,0.0,0.04
3982,3982,Kepler-701,0.0266,,,0.0,10.35533177,2.064e-05,-2.064e-05,0,0.0895,,,0.0,0.0
3983,3983,Kepler-702,0.194,,,0.0,10.52629406,1.9e-06,-1.9e-06,0,0.088,,,0.0,0.0
3984,3984,Kepler-703,0.161,,,0.0,4.58352176,1.73e-06,-1.73e-06,0,0.0535,,,0.0,0.05
3985,3985,Kepler-704,0.023,,,0.0,3.76182115,1.161e-05,-1.161e-05,0,0.047,,,0.0,0.09
3986,3986,Kepler-705,0.016,,,0.0,56.0560538,0.0002486,-0.0002486,0,0.232,0.0037,-0.0022,0.0,0.07
3988,3988,Kepler-707,0.00733,,,0.0,2.23749275,4.68e-06,-4.68e-06,0,0.0325,,,0.0,-0.12
3989,3989,Kepler-708,0.028,,,0.0,3.16789194,3.84e-06,-3.84e-06,0,0.0426,,,0.0,0.01
3990,3990,Kepler-709,0.0279,,,0.0,16.08524954,2.644e-05,-2.644e-05,0,0.1173,,,0.0,-0.08
3991,3991,Kepler-710,0.0132,,,0.0,4.34728553,8.34e-06,-8.34e-06,0,0.0524,,,0.0,0.08
3992,3992,Kepler-711,0.0363,,,0.0,23.58914398,6.647e-05,-6.647e-05,0,0.1429,,,0.0,-0.04
3993,3993,Kepler-712,0.0363,,,0.0,21.02247699,4.431e-05,-4.431e-05,0,0.1378,,,0.0,-0.08
3994,3994,Kepler-712,0.0659,,,0.0,226.89047,0.001096,-0.001096,0,0.6732,,,0.0,-0.08
3995,3995,Kepler-713,0.0211,,,0.0,7.411141,1.344e-05,-1.344e-05,0,0.0748,,,0.0,-0.03
3996,3996,Kepler-714,0.213,,,0.0,8.09888799,2.19e-06,-2.19e-06,0,0.0832,,,0.0,0.04
3997,3997,Kepler-715,0.0426,,,0.0,10.00652995,1.932e-05,-1.932e-05,0,0.0933,,,0.0,0.02
3998,3998,Kepler-716,0.0275,,,0.0,10.37168453,1.449e-05,-1.449e-05,0,0.0873,,,0.0,-0.06
3999,3999,Kepler-716,0.00793,,,0.0,3.96999,,,0,0.046,,,0.0,-0.06
4000,4000,Kepler-717,0.0203,,,0.0,4.40840023,1.493e-05,-1.493e-05,0,0.052,,,0.0,-0.12
4002,4002,Kepler-719,0.172,,,0.0,5.00731778,1.25e-06,-1.25e-06,0,0.0556,,,0.0,-0.02
4003,4003,Kepler-720,0.168,,,0.0,4.70832654,7.3e-07,-7.3e-07,0,0.0539,,,0.0,0.0
4004,4004,Kepler-721,0.0235,,,0.0,5.39202539,6.77e-06,-6.77e-06,0,0.0583,,,0.0,-0.01
4005,4005,Kepler-722,0.0233,,,0.0,4.09357325,8.1e-06,-8.1e-06,0,0.0514,,,0.0,0.02
4006,4006,Kepler-722,0.0263,,,0.0,105.144749,0.001675,-0.001675,0,0.4471,,,0.0,0.02
4008,4008,Kepler-724,0.0341,,,0.0,3.31494634,1.72e-06,-1.72e-06,0,0.0433,,,0.0,-0.02
4009,4009,Kepler-725,0.25,,,0.0,39.64317811,1.11e-05,-1.11e-05,0,0.215,,,0.0,0.14
4010,4010,Kepler-726,0.0336,,,0.0,21.80451088,4.512e-05,-4.512e-05,0,0.1406,,,0.0,-0.09
4011,4011,Kepler-727,0.0218,,,0.0,5.15448442,8.58e-06,-8.58e-06,0,0.0546,,,0.0,-0.01
4012,4012,Kepler-728,0.035,,,0.0,5.74347727,7.17e-06,-7.17e-06,0,0.0625,,,0.0,-0.03
4013,4013,Kepler-729,0.0394,,,0.0,3.16635371,2.42e-06,-2.42e-06,0,0.0432,,,0.0,-0.05
4015,4015,Kepler-730,0.00971,,,0.0,2.85188338,,,0,0.03997,0.00089,-0.00069,0.0,0.07
4017,4017,Kepler-732,0.017,,,0.0,9.46781405,6.18e-06,-6.18e-06,0,0.0691,,,0.0,-0.01
4018,4018,Kepler-732,0.00678,,,0.0,0.89304124,4.6e-07,-4.6e-07,0,0.0143,,,0.0,-0.01
4019,4019,Kepler-733,0.0263,,,0.0,20.83424726,5.682e-05,-5.682e-05,0,0.1483,,,0.0,0.01
4020,4020,Kepler-734,0.039,,,0.0,6.10485286,2.89e-06,-2.89e-06,0,0.0583,,,0.0,-0.17
4021,4021,Kepler-735,0.0283,,,0.0,11.51516988,1.516e-05,-1.516e-05,0,0.0965,,,0.0,0.07
4022,4022,Kepler-736,0.028,,,0.0,3.60147201,5.43e-06,-5.43e-06,0,0.0428,,,0.0,0.03
4023,4023,Kepler-737,0.0142,,,0.0,28.59915399,5.673e-05,-5.673e-05,0,0.1422,,,0.0,-0.24
4024,4024,Kepler-738,0.0214,,,0.0,24.58721573,8.802e-05,-8.802e-05,0,0.1552,,,0.0,-0.09
4025,4025,Kepler-739,0.0346,,,0.0,12.53248465,2.295e-05,-2.295e-05,0,0.1054,,,0.0,-0.08
4027,4027,Kepler-740,0.0596,,,0.0,3.58410122,1.99e-06,-1.99e-06,0,0.0462,,,0.0,0.03
4028,4028,Kepler-741,0.0287,,,0.0,7.03902374,1.488e-05,-1.488e-05,0,0.0744,,,0.0,0.07
4029,4029,Kepler-742,0.0332,,,0.0,8.36086824,6.31e-06,-6.31e-06,0,0.0744,,,0.0,0.07
4030,4030,Kepler-743,0.00606,,,0.0,3.17926292,2.52e-06,-2.52e-06,0,0.0418,,,0.0,0.12
4031,4031,Kepler-744,0.0102,,,0.0,12.06222443,2.649e-05,-2.649e-05,0,0.0993,,,0.0,-0.14
4032,4032,Kepler-745,0.0167,,,0.0,9.93143556,5.945e-05,-5.945e-05,0,0.0915,,,0.0,0.06
4033,4033,Kepler-746,0.00444,,,0.0,3.48159251,1.115e-05,-1.115e-05,0,0.0435,,,0.0,0.12
4034,4034,Kepler-747,0.0759,,,0.0,35.61760587,5.345e-05,-5.345e-05,0,0.1916,,,0.0,-0.03
4035,4035,Kepler-748,0.0217,,,0.0,7.40742793,3.434e-05,-3.434e-05,0,0.0745,,,0.0,0.08
4036,4036,Kepler-749,0.0308,,,0.0,17.31716585,4.602e-05,-4.602e-05,0,0.1054,,,0.0,-0.11
4038,4038,Kepler-750,0.0303,,,0.0,9.42887179,2.438e-05,-2.438e-05,0,0.093,,,0.0,-0.1
4039,4039,Kepler-750,0.0102,,,0.0,4.08899022,1.934e-05,-1.934e-05,0,0.0533,,,0.0,-0.1
4040,4040,Kepler-751,0.0208,,,0.0,17.44490636,4.2e-05,-4.2e-05,0,0.1263,,,0.0,-0.06
4041,4041,Kepler-752,0.0261,,,0.0,18.82747265,8.811e-05,-8.811e-05,0,0.1353,,,0.0,-0.08
4042,4042,Kepler-753,0.0136,,,0.0,5.74772501,8.38e-06,-8.38e-06,0,0.054,,,0.0,-0.03
4043,4043,Kepler-754,0.0148,,,0.0,14.5596237,0.0002013,-0.0002013,0,0.116,,,0.0,0.05
4044,4044,Kepler-755,0.0118,,,0.0,1.26909037,1e-06,-1e-06,0,0.0214,,,0.0,0.08
4045,4045,Kepler-755,0.00669,,,0.0,2.85313364,4.12e-06,-4.12e-06,0,0.0367,,,0.0,0.08
4046,4046,Kepler-756,0.00459,,,0.0,1.22486632,3.84e-06,-3.84e-06,0,0.0219,,,0.0,-0.19
4047,4047,Kepler-757,0.00761,,,0.0,1.02267882,2.44e-06,-2.44e-06,0,0.019,,,0.0,0.02
4048,4048,Kepler-758,0.0211,,,0.0,12.1097104,7.142e-05,-7.142e-05,0,0.1019,,,0.0,-0.21
4049,4049,Kepler-758,0.011,,,0.0,4.75793986,3.846e-05,-3.846e-05,0,0.0547,,,0.0,-0.21
4050,4050,Kepler-758,0.0162,,,0.0,20.4966197,0.0002282,-0.0002282,0,0.1447,,,0.0,-0.21
4051,4051,Kepler-758,0.0093,,,0.0,8.1934719,0.0001036,-0.0001036,0,0.0785,,,0.0,-0.21
4052,4052,Kepler-759,0.0182,,,0.0,41.805985,0.0002082,-0.0002082,0,0.2329,,,0.0,0.06
4054,4054,Kepler-760,0.0302,,,0.0,8.70419416,1.277e-05,-1.277e-05,0,0.0772,,,0.0,0.3
4055,4055,Kepler-760,0.00879,,,0.0,2.46697439,6.58e-06,-6.58e-06,0,0.0333,,,0.0,0.3
4056,4056,Kepler-761,0.015,,,0.0,10.12804789,2.905e-05,-2.905e-05,0,0.0874,,,0.0,-0.09
4058,4058,Kepler-763,0.00624,,,0.0,1.19655156,3.56e-06,-3.56e-06,0,0.0205,,,0.0,0.01
4059,4059,Kepler-763,0.00819,,,0.0,4.09667624,1.956e-05,-1.956e-05,0,0.0466,,,0.0,0.01
4060,4060,Kepler-763,0.0108,,,0.0,6.50327035,3.134e-05,-3.134e-05,0,0.0634,,,0.0,0.01
4061,4061,Kepler-764,0.0105,,,0.0,7.33683936,3.735e-05,-3.735e-05,0,0.0724,,,0.0,-0.06
4062,4062,Kepler-765,0.0204,,,0.0,27.6655226,0.0001297,-0.0001297,0,0.1754,,,0.0,0.04
4063,4063,Kepler-766,0.0359,,,0.0,6.10027804,1.64e-05,-1.64e-05,0,0.066,,,0.0,0.09
4064,4064,Kepler-767,0.112,,,0.0,161.5280101,0.0003086,-0.0003086,0,0.5874,,,0.0,-0.05
4065,4065,Kepler-768,0.0121,,,0.0,11.3910025,7.499e-05,-7.499e-05,0,0.092,,,0.0,-0.03
4066,4066,Kepler-769,0.0279,,,0.0,7.42608998,1.952e-05,-1.952e-05,0,0.0778,,,0.0,0.06
4067,4067,Kepler-769,0.0121,,,0.0,15.9870174,0.0001999,-0.0001999,0,0.1297,,,0.0,0.06
4069,4069,Kepler-770,0.0186,,,0.0,18.92540274,5.291e-05,-5.291e-05,0,0.1694,,,0.0,-0.01
4070,4070,Kepler-770,0.00588,,,0.0,1.47532231,4.19e-06,-4.19e-06,0,0.0309,,,0.0,-0.01
4071,4071,Kepler-770,0.008,,,0.0,4.15244722,1.685e-05,-1.685e-05,0,0.0616,,,0.0,-0.01
4072,4072,Kepler-771,0.0125,,,0.0,8.73485836,4.732e-05,-4.732e-05,0,0.0843,,,0.0,0.01
4073,4073,Kepler-772,0.0125,,,0.0,12.99207337,5.428e-05,-5.428e-05,0,0.1071,,,0.0,0.12
4074,4074,Kepler-773,0.00829,,,0.0,3.74910006,7.14e-06,-7.14e-06,0,0.047,,,0.0,0.04
4075,4075,Kepler-774,0.032,,,0.0,11.0895723,4.373e-05,-4.373e-05,0,0.1114,,,0.0,-0.02
4076,4076,Kepler-775,0.0057,,,0.0,0.97486893,8e-07,-8e-07,0,0.0187,,,0.0,-0.04
4077,4077,Kepler-776,0.00687,,,0.0,4.89718784,1.969e-05,-1.969e-05,0,0.0523,,,0.0,0.05
4078,4078,Kepler-777,0.00869,,,0.0,5.72812599,2.019e-05,-2.019e-05,0,0.0519,,,0.0,-0.17
4079,4079,Kepler-778,0.0109,,,0.0,3.75574426,1.083e-05,-1.083e-05,0,0.0453,,,0.0,-0.09
4080,4080,Kepler-779,0.00227,,,0.0,7.09714223,2.921e-05,-2.921e-05,0,0.0533,,,0.0,-0.43
4081,4081,Kepler-78,0.00529,0.00085,-0.00085,0.0,0.35500745,8e-08,-8e-08,0,0.00901,0.00012,-0.00019,0.0,-0.1
4082,4082,Kepler-780,0.00201,,,0.0,0.67737516,1.25e-06,-1.25e-06,0,0.015,,,0.0,0.1
4083,4083,Kepler-781,0.0274,,,0.0,13.2140732,3.577e-05,-3.577e-05,0,0.1019,,,0.0,-0.1
4084,4084,Kepler-782,0.0327,,,0.0,158.6853308,0.0004373,-0.0004373,0,0.5444,,,0.0,-0.22
4085,4085,Kepler-783,0.00126,,,0.0,4.29264638,3.429e-05,-3.429e-05,0,0.0491,,,0.0,-0.01
4086,4086,Kepler-783,0.019,,,0.0,7.05395,,,0,0.0684,,,0.0,-0.01
4087,4087,Kepler-784,0.00982,,,0.0,31.5922646,0.0006809,-0.0006809,0,0.1967,,,0.0,0.1
4088,4088,Kepler-784,0.00951,,,0.0,17.157236,0.0001862,-0.0001862,0,0.1309,,,0.0,0.1
4090,4090,Kepler-786,0.0204,,,0.0,53.5293487,0.0002571,-0.0002571,0,0.2548,,,0.0,0.11
4091,4091,Kepler-787,0.00687,,,0.0,0.9283105,2.2e-06,-2.2e-06,0,0.0159,,,0.0,-0.09
4092,4092,Kepler-788,0.0221,,,0.0,8.39846269,5.719e-05,-5.719e-05,0,0.0835,,,0.0,0.05
4093,4093,Kepler-789,0.0162,,,0.0,8.63847725,3.071e-05,-3.071e-05,0,0.0951,,,0.0,-0.06
4094,4094,Kepler-79,0.0343,0.023,-0.019,0.0,13.4845,0.0002,-0.0002,0,0.117,0.002,-0.002,0.0,0.06
4095,4095,Kepler-79,0.019,0.006,-0.0072,0.0,27.4029,0.0008,-0.0006,0,0.187,0.002,-0.003,0.0,0.06
4096,4096,Kepler-79,0.019,0.0066,-0.005,0.0,52.0902,0.0009,-0.001,0,0.287,0.004,-0.004,0.0,0.06
4097,4097,Kepler-79,0.013,0.0038,-0.0035,0.0,81.0659,0.0013,-0.0011,0,0.386,0.005,-0.005,0.0,0.06
4098,4098,Kepler-790,0.017,,,0.0,13.73469807,4.026e-05,-4.026e-05,0,0.101,,,0.0,-0.05
4099,4099,Kepler-791,0.03,,,0.0,14.5539759,0.0001002,-0.0001002,0,0.1256,,,0.0,0.06
4100,4100,Kepler-792,0.0142,,,0.0,11.30119217,6.491e-05,-6.491e-05,0,0.0988,,,0.0,0.08
4101,4101,Kepler-793,0.00771,,,0.0,4.24153639,2.259e-05,-2.259e-05,0,0.0491,,,0.0,0.0
4102,4102,Kepler-794,0.016,,,0.0,11.13125132,3.571e-05,-3.571e-05,0,0.1036,,,0.0,-0.06
4103,4103,Kepler-795,0.0109,,,0.0,29.6193421,0.0001144,-0.0001144,0,0.1817,,,0.0,-0.02
4104,4104,Kepler-796,0.00705,,,0.0,6.40087618,2.313e-05,-2.313e-05,0,0.0662,,,0.0,0.17
4105,4105,Kepler-797,0.0168,,,0.0,27.07237711,9.275e-05,-9.275e-05,0,0.181,,,0.0,-0.02
4106,4106,Kepler-798,0.0198,,,0.0,13.71933369,5.734e-05,-5.734e-05,0,0.1174,,,0.0,0.03
4107,4107,Kepler-799,0.119,,,0.0,133.4605235,0.000253,-0.000253,0,0.5167,,,0.0,-0.07
4108,4108,Kepler-799,0.0256,,,0.0,15.19419956,,,0,0.1214,,,0.0,-0.07
4110,4110,Kepler-80,0.0218,0.0033,-0.0022,0.0,7.05246,0.0002,-0.00022,0,0.0648,0.0009,-0.0009,0.0,0.06
4111,4111,Kepler-80,0.02121,0.00387,-0.00271,0.0,9.52355,0.00041,-0.00029,0,0.0792,0.0011,-0.0011,0.0,0.06
4112,4112,Kepler-80,0.02124,0.00217,-0.0016,0.0,3.07222,6e-05,-4e-05,0,0.0372,0.0005,-0.0005,0.0,0.06
4113,4113,Kepler-80,0.01299,0.00255,-0.00299,0.0,4.64489,0.0002,-0.00019,0,0.0491,0.0007,-0.0007,0.0,0.06
4114,4114,Kepler-80,0.00606,,,0.0,0.9867873,6e-08,-6e-08,0,0.0175,0.0002,-0.0002,0.0,0.06
4115,4115,Kepler-80,0.00474,,,0.0,14.64558,0.00012,-0.00012,0,,,,,0.06
4116,4116,Kepler-800,0.0267,,,0.0,14.13176026,4.273e-05,-4.273e-05,0,0.1106,,,0.0,-0.09
4117,4117,Kepler-801,0.0147,,,0.0,11.41928253,2.439e-05,-2.439e-05,0,0.0795,,,0.0,-0.17
4118,4118,Kepler-802,0.0386,,,0.0,40.0587473,0.0001092,-0.0001092,0,0.2265,,,0.0,0.06
4119,4119,Kepler-803,0.0434,,,0.0,50.28638192,8.862e-05,-8.862e-05,0,0.2678,,,0.0,0.03
4120,4120,Kepler-804,0.0139,,,0.0,14.37457351,3.236e-05,-3.236e-05,0,0.1137,,,0.0,-0.02
4121,4121,Kepler-804,0.00489,,,0.0,9.65185017,5.013e-05,-5.013e-05,0,0.0872,,,0.0,-0.02
4122,4122,Kepler-805,0.0274,,,0.0,30.8638931,0.0001259,-0.0001259,0,0.1978,,,0.0,-0.12
4123,4123,Kepler-806,0.00489,,,0.0,8.09219642,3.302e-05,-3.302e-05,0,0.0764,,,0.0,-0.25
4124,4124,Kepler-807,0.242,,,0.0,117.93108781,8.603e-05,-8.603e-05,0,0.4884,,,0.0,0.06
4125,4125,Kepler-808,0.00859,,,0.0,0.63133235,3.5e-07,-3.5e-07,0,0.0116,,,0.0,0.03
4126,4126,Kepler-809,0.0293,,,0.0,55.63934,0.0001825,-0.0001825,0,0.2901,,,0.0,0.04
4127,4127,Kepler-81,0.054,0.02,-0.017,0.0,5.955,,,0,0.0522,0.00221,-0.00221,0.0,-0.18
4128,4128,Kepler-81,0.014,0.008,-0.006,0.0,12.04,,,0,0.08347,0.00353,-0.00353,0.0,-0.18
4129,4129,Kepler-81,0.00606,,,0.0,20.837846,0.000181,-0.000181,0,0.128,,,0.0,-0.18
4130,4130,Kepler-810,0.0138,,,0.0,4.59725385,2.999e-05,-2.999e-05,0,0.055,,,0.0,0.1
4131,4131,Kepler-811,0.0244,,,0.0,23.58447697,7.601e-05,-7.601e-05,0,0.1583,,,0.0,0.02
4132,4132,Kepler-812,0.0388,,,0.0,10.11716531,2.533e-05,-2.533e-05,0,0.1024,,,0.0,0.02
4133,4133,Kepler-813,0.0164,,,0.0,19.12947337,7.455e-05,-7.455e-05,0,0.1439,,,0.0,-0.13
4134,4134,Kepler-814,0.0162,,,0.0,6.1469851,2.5e-05,-2.5e-05,0,0.0695,,,0.0,0.01
4135,4135,Kepler-815,0.0498,,,0.0,8.57503552,5.91e-05,-5.91e-05,0,0.0888,,,0.0,0.12
4136,4136,Kepler-816,0.234,,,0.0,10.50682565,3.82e-06,-3.82e-06,0,0.0895,,,0.0,0.16
4137,4137,Kepler-817,0.189,,,0.0,3.99010623,1.36e-06,-1.36e-06,0,0.0493,,,0.0,0.02
4138,4138,Kepler-818,0.072,,,0.0,10.03538581,6.59e-06,-6.59e-06,0,0.0886,,,0.0,-0.08
4139,4139,Kepler-819,0.0253,,,0.0,33.1995648,0.0001174,-0.0001174,0,0.1894,,,0.0,-0.06
4140,4140,Kepler-82,0.03823,0.00302,-0.00274,0.0,26.44,0.48,-0.48,0,0.1683,0.002,-0.002,0.0,0.2
4141,4141,Kepler-82,0.04373,0.00409,-0.00378,0.0,51.54,0.94,-0.94,0,0.2626,0.0032,-0.0032,0.0,0.2
4142,4142,Kepler-82,0.0119,,,0.0,2.382961,5e-06,-5e-06,0,0.034,,,0.0,0.2
4143,4143,Kepler-82,0.021,,,0.0,5.902206,1.2e-05,-1.2e-05,0,0.063,,,0.0,0.2
4144,4144,Kepler-82,0.06576,0.00315,-0.00315,0.0,75.732,0.012,-0.012,0,0.3395,0.0041,-0.0041,0.0,0.2
4145,4145,Kepler-820,0.097,,,0.0,127.8338098,0.0003082,-0.0003082,0,0.5829,,,0.0,0.15
4146,4146,Kepler-821,0.00714,,,0.0,1.92279873,4.82e-06,-4.82e-06,0,0.029,,,0.0,-0.03
4147,4147,Kepler-822,0.0119,,,0.0,3.22296927,9.46e-06,-9.46e-06,0,0.0412,,,0.0,-0.16
4148,4148,Kepler-823,0.00972,,,0.0,4.16809082,1.748e-05,-1.748e-05,0,0.0507,,,0.0,0.06
4149,4149,Kepler-824,0.0131,,,0.0,4.51436633,1.397e-05,-1.397e-05,0,0.055,,,0.0,0.14
4150,4150,Kepler-825,0.0093,,,0.0,3.77360059,1.242e-05,-1.242e-05,0,0.0453,,,0.0,-0.08
4151,4151,Kepler-825,0.0127,,,0.0,8.1818246,2.265e-05,-2.265e-05,0,0.0759,,,0.0,-0.08
4152,4152,Kepler-826,0.0066,,,0.0,4.48758907,1.653e-05,-1.653e-05,0,0.0528,,,0.0,-0.32
4153,4153,Kepler-827,0.0849,,,0.0,51.92927591,9.288e-05,-9.288e-05,0,0.2742,,,0.0,-0.06
4154,4154,Kepler-828,0.00909,,,0.0,0.56785714,4.4e-07,-4.4e-07,0,0.0125,,,0.0,-0.08
4155,4155,Kepler-829,0.016,,,0.0,6.88337562,1.963e-05,-1.963e-05,0,0.0678,,,0.0,0.03
4156,4156,Kepler-83,0.132,0.078,-0.066,0.0,9.77,,,0,0.07295,0.00284,-0.00284,0.0,-0.25
4157,4157,Kepler-83,0.036,0.017,-0.014,0.0,20.09,,,0,0.11796,0.00459,-0.00459,0.0,-0.25
4158,4158,Kepler-83,0.077,0.062,-0.051,0.0,5.169796,1.6e-05,-1.6e-05,0,0.051,,,0.0,-0.25
4159,4159,Kepler-830,0.0111,,,0.0,11.29695137,6.299e-05,-6.299e-05,0,0.1033,,,0.0,-0.02
4160,4160,Kepler-831,0.00678,,,0.0,5.62153941,1.272e-05,-1.272e-05,0,0.0603,,,0.0,-0.08
4161,4161,Kepler-832,0.0154,,,0.0,7.1396941,2.817e-05,-2.817e-05,0,0.075,,,0.0,-0.08
4162,4162,Kepler-833,0.0149,,,0.0,18.7546998,5.142e-05,-5.142e-05,0,0.1139,,,0.0,-0.18
4163,4163,Kepler-834,0.0149,,,0.0,13.32388301,5.212e-05,-5.212e-05,0,0.0862,,,0.0,-0.13
4164,4164,Kepler-835,0.0258,,,0.0,11.41909375,7.116e-05,-7.116e-05,0,0.107,,,0.0,0.08
4165,4165,Kepler-836,0.0249,,,0.0,11.36112327,2.363e-05,-2.363e-05,0,0.1013,,,0.0,-0.01
4166,4166,Kepler-837,0.0223,,,0.0,16.56059504,4.293e-05,-4.293e-05,0,0.1144,,,0.0,-0.18
4167,4167,Kepler-838,0.0249,,,0.0,15.74957994,4.687e-05,-4.687e-05,0,0.1266,,,0.0,-0.06
4168,4168,Kepler-839,0.0224,,,0.0,37.8144514,0.0001545,-0.0001545,0,0.2341,,,0.0,0.14
4169,4169,Kepler-84,0.126,0.043,-0.032,0.0,8.726,,,0,0.0827,,,0.0,-0.11
4170,4170,Kepler-84,0.064,0.042,-0.032,0.0,12.883,,,0,0.1072,,,0.0,-0.11
4171,4171,Kepler-84,0.0078,,,0.0,4.224537,4.2e-05,-4.2e-05,0,0.052,,,0.0,-0.11
4172,4172,Kepler-84,0.0229,,,0.0,27.434389,0.000224,-0.000224,0,0.181,,,0.0,-0.11
4173,4173,Kepler-84,0.0172,,,0.0,44.552169,0.000812,-0.000812,0,0.25,,,0.0,-0.11
4174,4174,Kepler-841,0.0749,,,0.0,124.4198398,0.000331,-0.000331,0,0.479,,,0.0,-0.09
4175,4175,Kepler-842,0.01,,,0.0,1.21956827,1.1e-06,-1.1e-06,0,0.0204,,,0.0,-0.02
4176,4176,Kepler-843,0.0227,,,0.0,2.05387982,2.9e-06,-2.9e-06,0,0.0313,,,0.0,0.05
