,Unnamed: 0,hostname,pl_mass (Mj),pl_mass_max,pl_mass_min,pl_mass_limflag,pl_orb_period,pl_orb_per_max,pl_orb_per_min,pl_orb_per_limflag,pl_semImjr_axis,pl_semImjr_axis_max,pl_semImjr_axis_min,pl_semImjr_axisax_limflag,[Fe/H]
4425,4425,Qatar-10,0.736,0.09,-0.09,0,1.645321,0.00001,-0.00001,0,0.0286,0.0006,-0.0006,0,0.02
4426,4426,Qatar-2,2.494,0.054,-0.054,0,1.33711647,0.00000026,-0.00000026,0,0.02153,0.0002,-0.0002,0,0.14
4427,4427,Qatar-3,4.31,0.47,-0.47,0,2.5079204,,,0,0.03783,0.00069,-0.00069,0,-0.04
4428,4428,Qatar-4,6.1,0.54,-0.54,0,1.8053564,,,0,0.02803,0.00048,-0.00048,0,0.17
4429,4429,Qatar-5,4.32,0.18,-0.18,0,2.8792319,,,0,0.04127,0.00067,-0.00067,0,0.38
4430,4430,Qatar-7,1.88,0.25,-0.25,0,2.032046,0.0000097,-0.000014,0,0.0352,0.0002,-0.0002,0,0.28
4431,4431,Qatar-8,0.371,0.062,-0.062,0,3.71495,0.001,-0.001,0,0.0474,0.0008,-0.0008,0,0.03
4432,4432,Qatar-9,1.19,0.16,-0.16,0,1.540731,0.000038,-0.000038,0,0.0234,0.0003,-0.0003,0,0.25
4435,4435,SWEEPS-11,9.7,5.6,-4.5,0,1.796,,,0,0.03,,,0,
4436,4436,TAP 26,1.66,0.31,-0.31,0,10.79,0.14,-0.14,0,0.0968,0.0032,-0.0032,0,
4437,4437,TIC 172900988 Aa,2.96386,0.01762,-0.01762,0,200.452,0.011,-0.011,0,0.90281,0.00016,-0.00016,0,0.34
4438,4438,TIC 237913194,1.942,0.092,-0.091,0,15.168865,0.000018,-0.000018,0,0.1207,0.0037,-0.0037,0,0.14
4439,4439,TIC 257060897,0.67,0.03,-0.03,0,3.660028,0.000006,-0.000006,0,0.051,0.002,-0.002,0,0.2
4445,4445,TOI-1107,3.35,0.18,-0.18,0,4.0782387,0.0000024,-0.0000025,0,0.0561,0.0024,-0.0025,0,-0.1
4447,4447,TOI-1130,0.974,0.043,-0.044,0,8.350381,0.000032,-0.000033,0,0.07098,0.00056,-0.0006,0,-0.07
4454,4454,TOI-1181,1.18,0.14,-0.14,0,2.103195,0.000012,-0.000011,0,,,,,0.05
4457,4457,TOI-1221,3.5,,,1,91.68278,0.00032,-0.00041,0,0.387,0.026,-0.023,0,0
4473,4473,TOI-1268,0.30331,0.0258,-0.02611,0,8.1577094,0.0000045,-0.0000045,0,0.0711,0.0063,-0.0058,0,0.25
4476,4476,TOI-1278,18.5,0.5,-0.5,0,14.47567,0.00021,-0.00021,0,0.095,0.001,-0.001,0,-0.01
4480,4480,TOI-1298,0.356,0.032,-0.032,0,4.537164,0.000012,-0.000012,0,0.059,0.0023,-0.0023,0,0.49
4482,4482,TOI-1333,2.37,0.24,-0.24,0,4.720219,0.000011,-0.000011,0,0.0626,0.0011,-0.0012,0,0.12
4491,4491,TOI-1478,0.851,0.052,-0.047,0,10.180249,0.000015,-0.000015,0,0.0903,0.0018,-0.0013,0,0.08
4492,4492,TOI-150,2.51,0.12,-0.12,0,5.857487,0.000089,-0.000097,0,0.07037,0.00087,-0.00088,0,0.25
4493,4493,TOI-1516,3.16,0.12,-0.12,0,2.056014,0.000002,-0.000002,0,,,,,-0.05
4494,4494,TOI-1518,2.3,,,1,1.902603,0.000011,-0.000011,0,0.0389,0.0011,-0.0011,0,-0.1
4495,4495,TOI-157,1.18,0.13,-0.12,0,2.0845435,0.0000023,-0.0000023,0,0.03138,0.00025,-0.0002,0,0.24
4496,4496,TOI-1601,0.99,0.11,-0.11,0,5.331751,0.000011,-0.000011,0,0.06864,0.00079,-0.00075,0,0.33
4497,4497,TOI-163,1.22,0.12,-0.12,0,4.231306,0.000063,-0.000057,0,0.058,0.0014,-0.0014,0,0.22
4500,4500,TOI-1669,0.573,0.074,-0.074,0,502,16,-16,0,,,,,0.26
4502,4502,TOI-1670,0.63,0.09,-0.08,0,40.74976,0.000022,-0.00021,0,0.249,0.005,-0.005,0,0.09
4504,4504,TOI-169,0.791,0.064,-0.06,0,2.2554477,0.0000063,-0.0000063,0,0.03524,0.00069,-0.00079,0,0.24
4507,4507,TOI-1694,1.05,0.05,-0.05,0,389.2,3.9,-3.9,0,,,,,0.12
4511,4511,TOI-172,5.42,0.22,-0.2,0,9.47725,0.00064,-0.00079,0,0.0914,0.0017,-0.0017,0,0.15
4523,4523,TOI-1789,0.7,0.16,-0.16,0,3.208664,0.000015,-0.000015,0,0.04882,0.00063,-0.0016,0,0.37
4526,4526,TOI-1811,0.972,0.076,-0.078,0,3.7130765,0.0000017,-0.0000017,0,0.04389,0.00058,-0.00055,0,0.32
4527,4527,TOI-1820,2.3,0.2,-0.2,0,4.860674,0.000005,-0.000005,0,0.061,0.003,-0.003,0,0.14
4530,4530,TOI-1899,0.66,0.07,-0.07,0,29.02,0.36,-0.23,0,0.1587,0.0067,-0.0075,0,0.31
4533,4533,TOI-201,0.42,0.05,-0.03,0,52.97818,0.00004,-0.00004,0,0.3,0.02,-0.03,0,0.24
4535,4535,TOI-2025,3.6,0.33,-0.33,0,8.8720982,0.0000077,-0.0000077,0,0.0892,0.0018,-0.0023,0,0.18
4536,4536,TOI-2046,2.3,0.28,-0.28,0,1.4971842,0.0000031,-0.0000033,0,,,,,0.04
4545,4545,TOI-2109,5.02,0.75,-0.75,0,0.67247414,0.00000003,-0.00000028,0,0.01791,0.00065,-0.00065,0,0.07
4547,4547,TOI-2145,5.26,0.38,-0.37,0,10.26075,0.00083,-0.00082,0,0.1108,0.0012,-0.0016,0,0.24
4548,4548,TOI-2152,2.83,0.38,-0.37,0,3.3773512,0.000006,-0.0000061,0,0.05064,0.00093,-0.0011,0,0.28
4549,4549,TOI-2154,0.92,0.19,-0.18,0,3.8240801,0.0000025,-0.0000025,0,0.0513,0.0011,-0.0013,0,0.01
4550,4550,TOI-2158,0.82,0.08,-0.08,0,8.60077,0.00003,-0.00003,0,0.075,0.004,-0.004,0,0.47
4551,4551,TOI-216,0.56,0.02,-0.02,0,34.525528,,,0,0.2069,0.0107,-0.0082,0,0.17
4553,4553,TOI-2180,2.755,0.087,-0.081,0,260.79,0.59,-0.58,0,0.828,0.012,-0.012,0,0.25
4554,4554,TOI-2184,0.65,0.16,-0.16,0,6.90683,0.00009,-0.00009,0,,,,,0.14
4558,4558,TOI-2202,0.978,0.063,-0.0588,0,11.9101,0.0022,-0.0036,0,0.09564,0.00156,-0.00161,0,0.04
4559,4559,TOI-2202,0.369,0.103,-0.0836,0,24.6744,0.0258,-0.0339,0,0.15544,0.00255,-0.00263,0,0.04
4560,4560,TOI-2207,0.64,0.1,-0.12,0,8.001968,0.000024,-0.000025,0,0.0854,0.0015,-0.0016,0,0.18
4561,4561,TOI-2236,1.58,0.4,-0.39,0,3.5315902,0.0000026,-0.0000026,0,0.05009,0.0008,-0.00082,0,0.12
4565,4565,TOI-2337,1.6,0.15,-0.15,0,2.99432,0.00008,-0.00008,0,,,,,0.39
4570,4570,TOI-2421,0.333,0.079,-0.079,0,4.3474032,0.0000079,-0.0000078,0,0.0543,0.0021,-0.001,0,0.19
4575,4575,TOI-2497,4.82,0.41,-0.41,0,10.655669,0.000038,-0.000038,0,0.1166,0.0018,-0.0018,0,0.09
4576,4576,TOI-251,1,,,1,4.93777,0.000028,-0.000029,0,0.05741,0.00023,-0.00017,0,-0.11
4578,4578,TOI-2525,0.657,0.031,-0.032,0,49.2519,0.0004,-0.0004,0,0.249,0.004,-0.004,0,0.14
4582,4582,TOI-2570,0.82,0.063,-0.065,0,2.9887615,0.0000022,-0.0000022,0,0.04145,0.00081,-0.00086,0,0.19
4583,4583,TOI-2669,0.61,0.19,-0.19,0,6.2034,0.0001,-0.0001,0,,,,,0.1
4589,4589,TOI-2796,0.44,0.1,-0.11,0,4.8084983,0.0000057,-0.0000056,0,0.0569,0.001,-0.0011,0,0.24
4590,4590,TOI-2818,0.71,0.26,-0.26,0,4.039709,0.0000024,-0.0000023,0,0.0493,0.001,-0.0008,0,-0.02
4591,4591,TOI-2842,0.37,0.052,-0.047,0,3.5514058,0.0000077,-0.0000078,0,0.0475,0.001,-0.0011,0,0.23
4592,4592,TOI-2842,0.37,0.052,-0.047,0,3.5514058,0.0000077,-0.0000078,0,0.0475,0.001,-0.0011,0,0.23
4593,4593,TOI-2977,1.68,0.26,-0.25,0,2.3505614,0.0000025,-0.0000025,0,0.03386,0.00067,-0.0005,0,0.01
4594,4594,TOI-2977,1.68,0.26,-0.25,0,2.3505614,0.0000025,-0.0000025,0,0.03386,0.00067,-0.0005,0,0.01
4595,4595,TOI-3023,0.62,0.1,-0.09,0,3.9014971,0.0000031,-0.0000031,0,0.0505,0.0015,-0.0009,0,0.09
4597,4597,TOI-3235,0.665,0.025,-0.025,0,2.59261842,0.00000041,-0.00000041,0,0.02709,0.00046,-0.00046,0,0.26
4598,4598,TOI-3362,5.029,0.668,-0.646,0,18.09547,0.00003,-0.00003,0,0.153,0.002,-0.003,0,0.02
4599,4599,TOI-3364,1.67,0.12,-0.13,0,5.8768918,0.0000069,-0.0000069,0,0.0675,0.0011,-0.0016,0,0.39
4601,4601,TOI-3693,1.02,0.24,-0.22,0,9.088516,0.000026,-0.000027,0,0.0813,0.0011,-0.0012,0,0.07
4602,4602,TOI-3714,0.7,0.03,-0.03,0,2.154849,0.000001,-0.000001,0,0.027,0.001,-0.001,0,0.1
4604,4604,TOI-3807,1.04,0.15,-0.14,0,2.8989727,0.0000038,-0.0000039,0,0.0421,0.0007,-0.0011,0,0.28
4605,4605,TOI-3819,1.11,0.18,-0.2,0,3.2443141,0.0000055,-0.0000055,0,0.04611,0.00069,-0.00096,0,0.27
4607,4607,TOI-3912,0.406,0.071,-0.068,0,3.4936264,0.0000038,-0.0000038,0,0.0463,0.0012,-0.001,0,0.19
4609,4609,TOI-4087,0.73,0.14,-0.14,0,3.1774835,0.00000094,-0.00000094,0,0.04469,0.00048,-0.00054,0,0.24
4610,4610,TOI-4137,1.44,0.17,-0.15,0,3.8016122,0.0000065,-0.0000065,0,0.05222,0.00089,-0.00096,0,0.18
4617,4617,TOI-4329,0.45,0.09,-0.09,0,2.9223,0.00015,-0.00015,0,,,,,0.29
4624,4624,TOI-4562,2.3,0.48,-0.47,0,225.11781,0.00025,-0.00022,0,0.768,0.005,-0.005,0,0.24
4625,4625,TOI-4582,0.53,0.05,-0.05,0,31.034,0.001,-0.001,0,,,,,0.17
4626,4626,TOI-4791,2.31,0.32,-0.33,0,4.28088,0.000022,-0.000023,0,0.0555,0.0011,-0.0012,0,0.21
4627,4627,TOI-481,1.53,0.03,-0.03,0,10.33111,0.00002,-0.00002,0,0.097,0.001,-0.001,0,0.26
4632,4632,TOI-5153,3.26,0.18,-0.17,0,20.33003,0.00007,-0.00007,0,0.158,0.006,-0.006,0,0.12
4634,4634,TOI-519,0.463,0.082,-0.088,0,1.2652328,0.0000005,-0.0000005,0,0.0159,0.0001,-0.0001,0,
4635,4635,TOI-5205,1.08,0.06,-0.06,0,1.630757,0.000001,-0.000001,0,0.0199,0.0002,-0.0002,0,0
4638,4638,TOI-5293 A,0.54,0.07,-0.07,0,2.930289,0.000004,-0.000004,0,0.034,0.004,-0.003,0,-0.03
4639,4639,TOI-530,0.4,0.09,-0.1,0,6.387597,0.000019,-0.000018,0,0.052,0.005,-0.004,0,0.38
4644,4644,TOI-5542,1.32,0.1,-0.1,0,75.12375,0.00019,-0.00018,0,0.332,0.016,-0.016,0,-0.31
4645,4645,TOI-558,3.61,0.15,-0.15,0,14.574071,0.000026,-0.000026,0,0.1291,0.002,-0.0021,0,0
4646,4646,TOI-559,6.01,0.24,-0.23,0,6.9839095,0.0000051,-0.0000051,0,0.0723,0.0013,-0.0013,0,-0.07
4651,4651,TOI-564,1.463,0.1,-0.096,0,1.651144,0.000018,-0.000018,0,0.02734,0.00061,-0.00053,0,0.15
4655,4655,TOI-628,6.33,0.29,-0.31,0,3.4095675,0.000007,-0.0000069,0,0.0486,0.0008,-0.00094,0,0.26
4656,4656,TOI-640,0.88,0.16,-0.16,0,5.0037775,0.0000048,-0.0000048,0,0.06608,0.00098,-0.0011,0,0.17
4659,4659,TOI-677,1.236,0.069,-0.067,0,11.2366,0.00011,-0.00011,0,0.1038,0.0017,-0.0017,0,0.14
4671,4671,TOI-778,2.8,0.2,-0.2,0,4.633611,0.000001,-0.000001,0,0.06,0.003,-0.003,0,0.28
4677,4677,TOI-837,1.2,,,1,8.3248762,0.0000157,-0.0000157,0,,,,,-0.07
4679,4679,TOI-892,0.95,0.07,-0.07,0,10.62656,0.00007,-0.00007,0,0.092,0.005,-0.005,0,0.24
4680,4680,TOI-905,0.667,0.042,-0.041,0,3.739494,0.000038,-0.000038,0,0.04666,0.00096,-0.0011,0,0.2
4682,4682,TOI-942,2.6,,,1,4.32421,0.000019,-0.000019,0,0.04866,0.00016,-0.00013,0,0
4686,4686,TOI-969,11.3,1.1,-0.9,0,1700,290,-280,0,2.52,0.27,-0.29,0,0.17
4694,4694,TYC 0434-04538-1,6.1,0.7,-0.7,0,193.2,0.4,-0.4,0,0.66,0.04,-0.04,0,-0.38
4695,4695,TYC 2187-512-1,0.33,0.02,-0.02,0,691.9,8.77,-8.61,0,1.22,0.02,-0.02,0,-0.18
4696,4696,TYC 3318-01333-1,3.42,0.35,-0.35,0,562,4.1,-4,0,1.414,0.063,-0.063,0,0
4697,4697,TYC 3667-1280-1,5.4,0.4,-0.4,0,26.468,0.005,-0.005,0,0.21,0.01,-0.01,0,-0.04
4698,4698,TrES-1,0.84,0.11,-0.11,0,3.03007,0.000008,-0.000008,0,0.03925,0.00056,-0.0006,0,0.06
4699,4699,TrES-3,1.91,0.075,-0.08,0,1.30618581,,,0,0.02282,0.00023,-0.0004,0,-0.14
4700,4700,TrES-4,0.78,0.19,-0.19,0,3.55395,0.000075,-0.000075,0,0.05084,0.0005,-0.0005,0,0.31
4701,4701,TrES-5,1.79,0.068,-0.068,0,1.48224686,0.00000614,-0.00000614,0,0.02459,0.0007,-0.0007,0,0.22
4702,4702,V830 Tau,0.7,0.12,-0.12,0,4.927,0.008,-0.008,0,0.057,0.001,-0.001,0,
4703,4703,WASP-1,0.854,0.057,-0.052,0,2.5199454,0.0000005,-0.0000005,0,0.03889,0.00053,-0.00073,0,0.31
4704,4704,WASP-10,3.15,0.13,-0.11,0,3.0927616,0.0000112,-0.0000112,0,0.03781,0.00067,-0.00047,0,0.03
4705,4705,WASP-100,1.26,0.45,-0.45,0,2.84938,0.000008,-0.000008,0,0.04574,0.00093,-0.001,0,0.01
4706,4706,WASP-101,0.51,0.08,-0.08,0,3.58572,0.000004,-0.000004,0,0.05057,0.00085,-0.0009,0,0.31
4707,4707,WASP-103,1.49,0.088,-0.088,0,0.925542,0.000019,-0.000019,0,0.01985,0.00021,-0.00021,0,0.29
4708,4708,WASP-104,1.272,0.047,-0.047,0,1.7554137,0.0000018,-0.0000036,0,0.02918,0.00045,-0.00045,0,0.41
4709,4709,WASP-105,1.8,0.1,-0.1,0,7.87288,0.00001,-0.00001,0,0.075,0.003,-0.003,0,0.36
4710,4710,WASP-106,1.62,0.94,-0.94,0,9.28971,0.00001,-0.00001,0,0.0917,0.0014,-0.0014,0,0.14
4712,4712,WASP-107,0.36,0.04,-0.04,0,1088,15,-16,0,,,,,-0.02
4713,4713,WASP-110,0.51,0.064,-0.064,0,3.77840121,0.00000082,-0.00000082,0,,,,,-0.04
4714,4714,WASP-113,0.475,0.054,-0.052,0,4.54216875,0.0000042,-0.0000042,0,0.05885,0.0001,-0.0001,0,0.26
4715,4715,WASP-114,1.769,0.064,-0.064,0,1.5487743,0.0000012,-0.00000091,0,0.02851,0.00039,-0.00039,0,0.51
4717,4717,WASP-118,0.514,0.02,-0.02,0,4.0460435,0.0000044,-0.0000044,0,0.05453,0.00048,-0.00048,0,0.29
4718,4718,WASP-119,1.23,0.08,-0.08,0,2.49979,0.00001,-0.00001,0,0.0363,0.0007,-0.0007,0,0.46
4719,4719,WASP-12,1.465,0.079,-0.079,0,1.09142,0.00000014,-0.00000014,0,0.0232,0.00064,-0.00064,0,0.18
4720,4720,WASP-120,4.85,0.21,-0.21,0,3.6112706,0.0000043,-0.0000043,0,0.0514,0.0007,-0.0007,0,0.15
4721,4721,WASP-121,1.157,0.07,-0.07,0,1.27492504,0.00000015,-0.00000014,0,0.02596,0.00043,-0.00063,0,0.46
4722,4722,WASP-123,0.899,0.036,-0.036,0,2.9776412,0.0000023,-0.0000023,0,0.04263,0.00074,-0.00074,0,0.21
4723,4723,WASP-124,0.6,0.07,-0.07,0,3.37265,0.000001,-0.000001,0,0.0449,0.0007,-0.0007,0,0.28
4727,4727,WASP-129,1,0.1,-0.1,0,5.748145,0.000004,-0.000004,0,0.0628,0.0007,-0.0007,0,0.18
4728,4728,WASP-13,0.36,0.09,-0.09,0,4.35301,0.000003,-0.000003,0,0.05362,0.00074,-0.00085,0,0.11
4729,4729,WASP-130,1.23,0.04,-0.04,0,11.55098,0.00001,-0.00001,0,0.1012,0.0014,-0.0014,0,0.3
4731,4731,WASP-132,0.41,0.03,-0.03,0,7.133514,0.000004,-0.000004,0,0.067,0.001,-0.001,0,0.25
4733,4733,WASP-133,1.16,0.09,-0.09,0,2.176423,0.000001,-0.000001,0,0.0345,0.0007,-0.0007,0,0.51
4734,4734,WASP-135,1.9,0.08,-0.08,0,1.4013794,0.0000008,-0.0000008,0,0.0243,0.0005,-0.0005,0,0.17
4735,4735,WASP-136,1.51,0.08,-0.08,0,5.215357,0.000006,-0.000006,0,0.0661,0.0012,-0.0012,0,0.18
4736,4736,WASP-138,1.22,0.08,-0.08,0,3.634433,0.000005,-0.000005,0,0.0494,0.0007,-0.0007,0,0
4738,4738,WASP-14,8.84,1.4,-1.4,0,2.24375,0.00001,-0.00001,0,0.037,0.001,-0.001,0,-0.1
4739,4739,WASP-140,2.44,0.07,-0.07,0,2.2359835,0.0000008,-0.0000008,0,0.0323,0.0005,-0.0005,0,0.01
4740,4740,WASP-141,2.69,0.15,-0.15,0,3.310651,0.000005,-0.000005,0,0.0469,0.0007,-0.0007,0,0.53
4741,4741,WASP-142,0.84,0.09,-0.09,0,2.052868,0.000002,-0.000002,0,0.0347,0.0007,-0.0007,0,0.26
4742,4742,WASP-144,0.44,0.06,-0.06,0,2.2783152,0.0000013,-0.0000013,0,0.0316,0.0005,-0.0005,0,0.18
4743,4743,WASP-145 A,0.89,0.04,-0.04,0,1.7690381,0.0000008,-0.0000008,0,0.0261,0.0005,-0.0005,0,-0.39
4746,4746,WASP-148,0.392,0.023,-0.027,0,34.524,0.029,-0.029,0,0.2044,0.0021,-0.0038,0,0.18
4747,4747,WASP-15,0.54,0.29,-0.29,0,3.7521,0.00001,-0.00001,0,0.05165,0.00067,-0.00067,0,0.01
4748,4748,WASP-150,8.46,0.28,-0.2,0,5.644207,0.000003,-0.000004,0,0.0694,0.0011,-0.0008,0,0.27
4749,4749,WASP-151,0.316,0.031,-0.031,0,4.5334775,0.0000023,-0.0000023,0,0.055,0.00084,-0.00084,0,0.09
4750,4750,WASP-153,0.39,0.02,-0.02,0,3.332609,0.000002,-0.000002,0,0.048,0.001,-0.001,0,0.33
4752,4752,WASP-157,0.574,0.093,-0.093,0,3.951623,0.000018,-0.000018,0,0.0499,0.0006,-0.0006,0,0.36
4753,4753,WASP-158,2.79,0.23,-0.23,0,3.656333,0.000004,-0.000004,0,0.0517,0.0018,-0.0018,0,0.24
4754,4754,WASP-159,0.55,0.08,-0.08,0,3.840401,0.000007,-0.000007,0,0.0538,0.0015,-0.0015,0,0.22
4755,4755,WASP-16,1.24,0.25,-0.25,0,3.1186,0.000014,-0.000014,0,0.0415,0.00077,-0.00077,0,0.13
4757,4757,WASP-161,2.49,0.21,-0.21,0,5.4060425,0.0000048,-0.0000048,0,0.0673,0.0023,-0.0023,0,0.16
4758,4758,WASP-162,5.2,0.2,-0.2,0,9.62468,0.00001,-0.00001,0,0.0871,0.0013,-0.0013,0,0.28
4759,4759,WASP-163,1.87,0.21,-0.21,0,1.6096884,0.0000015,-0.0000015,0,0.0266,0.0014,-0.0014,0,-0.34
4760,4760,WASP-164,2.13,0.12,-0.13,0,1.7771255,0.0000028,-0.0000028,0,0.02818,0.00065,-0.00072,0,-0.01
4761,4761,WASP-165,0.658,0.097,-0.092,0,3.465509,0.000023,-0.000023,0,0.04823,0.00091,-0.00092,0,0.33
4763,4763,WASP-167,8,,,1,2.0219596,0.0000006,-0.0000006,0,0.0365,0.0006,-0.0006,0,-0.04
4764,4764,WASP-168,0.42,0.04,-0.04,0,4.153658,0.000003,-0.000003,0,0.0519,0.0008,-0.0008,0,-0.01
4765,4765,WASP-169,0.561,0.061,-0.061,0,5.6114118,0.0000092,-0.0000092,0,0.0681,0.0014,-0.0014,0,0.06
4766,4766,WASP-17,0.78,0.23,-0.23,0,3.73543,0.000008,-0.000008,0,0.0515,0.00034,-0.00034,0,-0.01
4767,4767,WASP-170,1.6,0.2,-0.2,0,2.34478022,0.0000036,-0.0000036,0,0.0337,0.0018,-0.0018,0,0.22
4768,4768,WASP-171,1.084,0.094,-0.094,0,3.8186244,0.0000038,-0.0000038,0,0.0504,0.00083,-0.00083,0,0.04
4769,4769,WASP-172,0.47,0.1,-0.1,0,5.477433,0.000007,-0.000007,0,0.0694,0.0011,-0.0011,0,-0.1
4770,4770,WASP-174,0.33,0.091,-0.091,0,4.2337005,0.0000018,-0.0000018,0,0.05503,0.00056,-0.00056,0,0.3
4771,4771,WASP-175,0.99,0.13,-0.13,0,3.0652907,0.0000011,-0.0000016,0,0.04403,0.00055,-0.00055,0,0.15
4772,4772,WASP-176,0.855,0.072,-0.069,0,3.899052,0.000005,-0.000005,0,0.0535,0.001,-0.0019,0,0.15
4773,4773,WASP-177,0.508,0.038,-0.038,0,3.071722,0.000001,-0.000001,0,0.03957,0.00058,-0.00058,0,0.25
4774,4774,WASP-178,1.66,0.12,-0.12,0,3.3448285,0.0000012,-0.0000012,0,0.0558,0.001,-0.001,0,0.21
4775,4775,WASP-18,10.2,0.35,-0.35,0,0.94145223,0.00000024,-0.00000024,0,0.02024,0.00029,-0.00031,0,0.22
4777,4777,WASP-180 A,0.9,0.1,-0.1,0,3.409264,0.000001,-0.000001,0,0.048,0.001,-0.001,0,0.09
4780,4780,WASP-183,0.502,0.047,-0.047,0,4.1117771,0.0000051,-0.0000051,0,0.04632,0.00075,-0.00075,0,-0.31
4781,4781,WASP-184,0.57,0.1,-0.1,0,5.1817,0.00001,-0.00001,0,0.0627,0.0012,-0.0012,0,0.12
4782,4782,WASP-185,0.98,0.06,-0.06,0,9.38755,0.00002,-0.00002,0,0.0904,0.0017,-0.0017,0,-0.02
4783,4783,WASP-186,4.22,0.18,-0.18,0,5.026799,0.000012,-0.000014,0,0.06,0.0012,-0.0013,0,-0.08
4784,4784,WASP-187,0.8,0.09,-0.09,0,5.147878,0.000005,-0.000009,0,0.0653,0.0013,-0.0013,0,0
4785,4785,WASP-189,1.99,0.16,-0.14,0,2.724033,,,0,0.05053,0.00098,-0.00098,0,0
4786,4786,WASP-19,1.154,0.078,-0.08,0,0.78883852,0.00000075,-0.00000082,0,0.01652,0.0005,-0.00056,0,0.24
4787,4787,WASP-190,1,0.1,-0.1,0,5.367753,0.000004,-0.000004,0,0.0663,0.0008,-0.0008,0,0.15
4788,4788,WASP-192,2.3,0.16,-0.16,0,2.8786765,0.0000028,-0.0000028,0,0.0408,0.0008,-0.0008,0,0.14
4790,4790,WASP-22,0.67,0.19,-0.19,0,3.53269,0.00001,-0.00001,0,0.047,0.00036,-0.00037,0,0.25
4791,4791,WASP-23,0.884,0.088,-0.099,0,2.9444256,0.0000011,-0.0000013,0,0.0376,0.0016,-0.0024,0,0.06
4792,4792,WASP-24,1.24,0.29,-0.29,0,2.34121,0.000002,-0.000002,0,0.03651,0.00028,-0.00028,0,0.1
4793,4793,WASP-25,0.44,0.1,-0.1,0,3.76483,0.000005,-0.000005,0,0.0473,0.0004,-0.0004,0,0.06
4794,4794,WASP-26,0.85,0.23,-0.23,0,2.7566,0.00001,-0.00001,0,0.04,0.0003,-0.0003,0,0.14
4795,4795,WASP-28,0.889,0.058,-0.058,0,3.40883495,0.00000015,-0.00000015,0,0.0442,0.001,-0.001,0,-0.15
4797,4797,WASP-3,2.43,0.53,-0.53,0,1.84683,0.000002,-0.000002,0,0.0315,0.0003,-0.0003,0,-0.02
4798,4798,WASP-31,0.478,0.029,-0.029,0,3.4059096,0.000005,-0.000005,0,0.04659,0.00035,-0.00035,0,-0.08
4799,4799,WASP-32,2.63,0.82,-0.82,0,2.71866,0.000002,-0.000002,0,0.0394,0.0003,-0.0003,0,0.05
4800,4800,WASP-33,2.093,0.139,-0.139,0,1.21987,0.000001,-0.000001,0,0.0239,0.00063,-0.00063,0,0.1
4801,4801,WASP-34,0.56,0.17,-0.17,0,4.31768,0.000005,-0.000005,0,0.0524,0.0004,-0.0004,0,0.07
4802,4802,WASP-35,0.71,0.1,-0.1,0,3.16158,0.000002,-0.000002,0,0.04317,0.00033,-0.00033,0,-0.06
4803,4803,WASP-36,2.361,0.07,-0.07,0,1.53736596,0.00000024,-0.00000024,0,0.02677,0.00028,-0.00028,0,-0.12
4804,4804,WASP-37,1.8,0.17,-0.17,0,3.577469,0.000011,-0.000011,0,0.0446,0.0019,-0.0019,0,-0.21
4805,4805,WASP-38,3.44,0.36,-0.36,0,6.87188,0.00001,-0.00001,0,0.07522,0.00074,-0.00075,0,0.06
4807,4807,WASP-4,1.186,0.09,-0.098,0,1.33823147,0.00000002,-0.00000002,0,0.0226,0.0007,-0.0008,0,0.05
4808,4808,WASP-41,0.85,0.11,-0.11,0,3.0524,0.000001,-0.000001,0,0.04022,0.00044,-0.00044,0,0.04
4809,4809,WASP-41,3.18,0.2,-0.2,0,421,2,-2,0,1.07,0.03,-0.03,0,0.04
4810,4810,WASP-42,0.527,0.028,-0.028,0,4.9816819,0.0000011,-0.0000011,0,0.0561,0.0012,-0.0012,0,0.28
4811,4811,WASP-43,1.78,0.1,-0.1,0,0.813475,0.000001,-0.000001,0,0.0142,0.0004,-0.0004,0,-0.08
4812,4812,WASP-44,0.87,0.063,-0.062,0,2.423804,0.000008,-0.000008,0,0.03453,0.00065,-0.00065,0,0.21
4813,4813,WASP-45,0.964,0.058,-0.056,0,3.126089,0.000003,-0.000003,0,0.03963,0.00114,-0.00112,0,0.42
4814,4814,WASP-46,1.91,0.13,-0.13,0,1.43036763,0.00000093,-0.00000093,0,0.02335,0.00072,-0.00072,0,-0.17
4815,4815,WASP-47,1.14401,0.02297,-0.02297,0,4.1591492,0.0000006,-0.0000006,0,0.052,0.0006,-0.0006,0,0.41
4816,4816,WASP-47,1.57,1,-0.59,0,588.8,2,-2,0,1.393,0.014,-0.014,0,0.41
4819,4819,WASP-48,0.8,0.23,-0.23,0,2.14363,0.000003,-0.000003,0,0.03444,0.00045,-0.00045,0,0.22
4820,4820,WASP-5,1.58,0.13,-0.1,0,1.6284279,0.0000022,-0.0000049,0,0.0267,0.0012,-0.0008,0,0.22
4821,4821,WASP-50,1.4688,0.092,-0.092,0,1.9551,0.000005,-0.000005,0,0.0293,0.0013,-0.0013,0,0.17
4822,4822,WASP-52,0.46,0.02,-0.02,0,1.7497798,0.0000012,-0.0000012,0,0.0272,0.0003,-0.0003,0,0.17
4823,4823,WASP-53,2.132,0.092,-0.094,0,3.3098443,0.000002,-0.000002,0,0.04101,0.00083,-0.00091,0,0.23
4824,4824,WASP-53,16.35,0.85,-0.82,-1,2840,170,-130,-1,3.73,0.16,-0.14,-1,0.23
